Year,Calendar Day,Despatch Consumption Balance (Dcb) Or Internal Consumption Balance (Icb),Type Of Mode : Pithead Or Non-Pithead,Number Of Coal Plants,Capacity Of The Coal Plant(MegaWatt),Daily Requirement(Tonne),Domestic Stock (Tonne),Imported Stock (Tonne),Normative Stock (Tonne),Percentage Of Actual Stock Vis-A-Vis Normative Stock,Total Stock,Stock Surplus/Deficit,Days of Stock Available,Domestic Dependency,Import Dependency,Risk Category
,2020-08-08,,Non-Pithead,118,128226.000000000000,1306.1200000000000000,,,,,,,,,,
,2020-08-07,,Pithead,17,34300.000000000000,468.8100000000000000,,,,,,,,,,
,2020-08-07,,Non-Pithead,118,128226.000000000000,1307.0800000000000000,,,,,,,,,,
,2020-08-06,,Pithead,17,34300.000000000000,475.9400000000000000,,,,,,,,,,
,2020-08-06,,Non-Pithead,118,128226.000000000000,1309.2700000000000000,,,,,,,,,,
,2020-08-05,,Pithead,17,34300.000000000000,480.0900000000000000,,,,,,,,,,
,2020-08-05,,Non-Pithead,118,127426.000000000000,1317.7300000000000000,,,,,,,,,,
,2020-08-04,,Pithead,17,34300.000000000000,482.9600000000000000,,,,,,,,,,
,2020-08-04,,Non-Pithead,118,127426.000000000000,1326.1400000000000000,,,,,,,,,,
,2020-08-03,,Pithead,17,34300.000000000000,485.4700000000000000,,,,,,,,,,
,2020-08-03,,Non-Pithead,118,127426.000000000000,1338.1500000000000000,,,,,,,,,,
,2020-08-02,,Pithead,17,34300.000000000000,484.7600000000000000,,,,,,,,,,
,2020-08-02,,Non-Pithead,118,127426.000000000000,1343.2000000000000000,,,,,,,,,,
,2020-08-01,,Pithead,17,34300.000000000000,482.9500000000000000,,,,,,,,,,
,2020-08-01,,Non-Pithead,118,127426.000000000000,1342.8100000000000000,,,,,,,,,,
,2020-07-31,,Pithead,17,34300.000000000000,481.6400000000000000,,,,,,,,,,
,2020-07-31,,Non-Pithead,118,127426.000000000000,1341.3100000000000000,,,,,,,,,,
,2020-07-30,,Pithead,17,34300.000000000000,481.5800000000000000,,,,,,,,,,
,2020-07-30,,Non-Pithead,118,127426.000000000000,1341.6700000000000000,,,,,,,,,,
,2020-07-29,,Pithead,17,34300.000000000000,476.5300000000000000,,,,,,,,,,
,2020-07-29,,Non-Pithead,118,127426.000000000000,1339.5700000000000000,,,,,,,,,,
,2020-07-28,,Pithead,17,34300.000000000000,466.8600000000000000,,,,,,,,,,
,2020-07-28,,Non-Pithead,118,127426.000000000000,1327.6700000000000000,,,,,,,,,,
,2020-07-27,,Pithead,17,34300.000000000000,454.7500000000000000,,,,,,,,,,
,2020-07-27,,Non-Pithead,118,127426.000000000000,1313.3200000000000000,,,,,,,,,,
,2020-07-26,,Pithead,17,34300.000000000000,454.7500000000000000,,,,,,,,,,
,2020-07-26,,Non-Pithead,118,127426.000000000000,1313.3200000000000000,,,,,,,,,,
,2020-07-25,,Pithead,17,34300.000000000000,454.7500000000000000,,,,,,,,,,
,2020-07-25,,Non-Pithead,118,,1313.3200000000000000,,,,,,,,,,
,2020-07-24,,Pithead,17,34300.000000000000,454.7500000000000000,,,,,,,,,,
,2020-07-24,,Non-Pithead,118,127426.000000000000,1313.3200000000000000,,,,,,,,,,
,2020-07-23,,Pithead,17,34300.000000000000,454.7500000000000000,,,,,,,,,,
,2020-07-23,,Non-Pithead,118,127426.000000000000,1313.3200000000000000,,,,,,,,,,
,2020-07-22,,Pithead,17,34300.000000000000,461.1800000000000000,,,,,,,,,,
,2020-07-22,,Non-Pithead,118,127426.000000000000,1312.9300000000000000,,,,,,,,,,
,2020-07-21,,Pithead,17,34300.000000000000,474.4300000000000000,,,,,,,,,,
,2020-07-21,,Non-Pithead,118,127426.000000000000,1318.3500000000000000,,,,,,,,,,
,2020-07-20,,Pithead,17,34300.000000000000,480.4400000000000000,,,,,,,,,,
,2020-07-20,,Non-Pithead,118,127426.000000000000,1315.4500000000000000,,,,,,,,,,
,2020-07-19,,Pithead,17,34300.000000000000,481.0900000000000000,,,,,,,,,,
,2020-07-19,,Non-Pithead,118,127426.000000000000,1307.8300000000000000,,,,,,,,,,
,2020-07-18,,Pithead,17,34300.000000000000,477.3300000000000000,,,,,,,,,,
,2020-07-18,,Non-Pithead,118,127426.000000000000,1295.5500000000000000,,,,,,,,,,
,2020-07-17,,Pithead,17,34300.000000000000,482.3400000000000000,,,,,,,,,,
,2020-07-17,,Non-Pithead,118,127426.000000000000,1292.1400000000000000,,,,,,,,,,
,2020-07-16,,Pithead,17,34300.000000000000,484.4700000000000000,,,,,,,,,,
,2020-07-16,,Non-Pithead,117,127156.000000000000,1284.1000000000000000,,,,,,,,,,
,2020-07-15,,Pithead,17,34300.000000000000,485.1000000000000000,,,,,,,,,,
,2020-07-15,,Non-Pithead,117,127156.000000000000,1282.9900000000000000,,,,,,,,,,
,2020-07-14,,Pithead,17,34300.000000000000,479.5600000000000000,,,,,,,,,,
,2020-07-14,,Non-Pithead,117,127156.000000000000,1281.3400000000000000,,,,,,,,,,
,2020-07-13,,Pithead,17,34300.000000000000,475.5400000000000000,,,,,,,,,,
,2020-07-13,,Non-Pithead,117,127156.000000000000,1282.2900000000000000,,,,,,,,,,
,2020-07-12,,Pithead,17,34300.000000000000,470.9100000000000000,,,,,,,,,,
,2020-07-12,,Non-Pithead,117,127156.000000000000,1283.3400000000000000,,,,,,,,,,
,2020-07-11,,Pithead,17,34300.000000000000,469.2200000000000000,,,,,,,,,,
,2020-07-11,,Non-Pithead,117,127156.000000000000,1286.2000000000000000,,,,,,,,,,
,2020-07-10,,Pithead,17,34300.000000000000,465.2000000000000000,,,,,,,,,,
,2020-07-10,,Non-Pithead,117,127156.000000000000,1288.4600000000000000,,,,,,,,,,
,2020-07-09,,Pithead,17,34300.000000000000,463.3600000000000000,,,,,,,,,,
,2020-07-09,,Non-Pithead,117,127156.000000000000,1287.8100000000000000,,,,,,,,,,
,2020-07-08,,Pithead,17,34300.000000000000,460.5300000000000000,,,,,,,,,,
,2020-07-08,,Non-Pithead,117,127156.000000000000,1286.9600000000000000,,,,,,,,,,
,2020-07-07,,Pithead,17,34300.000000000000,460.4400000000000000,,,,,,,,,,
,2020-07-07,,Non-Pithead,117,127156.000000000000,1290.6100000000000000,,,,,,,,,,
,2020-07-06,,Pithead,17,34300.000000000000,461.1900000000000000,,,,,,,,,,
,2020-07-06,,Non-Pithead,117,127156.000000000000,1297.3500000000000000,,,,,,,,,,
,2020-07-05,,Pithead,17,34300.000000000000,459.5200000000000000,,,,,,,,,,
,2020-07-05,,Non-Pithead,117,127156.000000000000,1338.3500000000000000,,,,,,,,,,
,2020-07-04,,Pithead,17,34300.000000000000,462.5200000000000000,,,,,,,,,,
,2020-07-04,,Non-Pithead,117,127156.000000000000,1331.8500000000000000,,,,,,,,,,
,2020-07-03,,Pithead,17,34300.000000000000,464.6700000000000000,,,,,,,,,,
,2020-07-03,,Non-Pithead,117,127156.000000000000,1283.6700000000000000,,,,,,,,,,
,2020-07-02,,Pithead,17,34300.000000000000,464.6800000000000000,,,,,,,,,,
,2020-07-02,,Non-Pithead,117,127156.000000000000,1280.3700000000000000,,,,,,,,,,
,2020-07-01,,Pithead,17,34300.000000000000,463.7600000000000000,,,,,,,,,,
,2020-07-01,,Non-Pithead,117,127156.000000000000,1278.4500000000000000,,,,,,,,,,
,2020-06-30,,Pithead,17,34300.000000000000,464.4000000000000000,,,,,,,,,,
,2020-06-30,,Non-Pithead,117,127156.000000000000,1280.4300000000000000,,,,,,,,,,
,2020-06-29,,Pithead,17,34300.000000000000,465.0700000000000000,,,,,,,,,,
,2020-06-29,,Non-Pithead,117,127156.000000000000,1278.5500000000000000,,,,,,,,,,
,2020-06-28,,Pithead,17,34300.000000000000,467.3600000000000000,,,,,,,,,,
,2020-06-28,,Non-Pithead,117,127156.000000000000,1279.0900000000000000,,,,,,,,,,
,2020-06-27,,Pithead,17,34300.000000000000,464.5500000000000000,,,,,,,,,,
,2020-06-27,,Non-Pithead,117,127156.000000000000,1280.8400000000000000,,,,,,,,,,
,2020-06-26,,Pithead,17,34300.000000000000,462.2500000000000000,,,,,,,,,,
,2020-06-26,,Non-Pithead,117,127156.000000000000,1284.8000000000000000,,,,,,,,,,
,2020-06-25,,Pithead,17,34300.000000000000,458.5900000000000000,,,,,,,,,,
,2020-06-25,,Non-Pithead,117,127156.000000000000,1283.8500000000000000,,,,,,,,,,
,2020-06-24,,Pithead,17,34300.000000000000,453.7700000000000000,,,,,,,,,,
,2020-06-24,,Non-Pithead,117,127156.000000000000,1283.6300000000000000,,,,,,,,,,
,2020-06-23,,Pithead,17,34300.000000000000,446.6500000000000000,,,,,,,,,,
,2020-06-23,,Non-Pithead,117,127156.000000000000,1282.2200000000000000,,,,,,,,,,
,2020-06-22,,Pithead,17,34300.000000000000,444.9400000000000000,,,,,,,,,,
,2020-06-22,,Non-Pithead,117,127156.000000000000,1281.5500000000000000,,,,,,,,,,
,2020-06-21,,Pithead,17,34300.000000000000,446.6500000000000000,,,,,,,,,,
,2020-06-21,,Non-Pithead,117,127156.000000000000,1279.1600000000000000,,,,,,,,,,
,2020-06-20,,Pithead,17,34300.000000000000,448.8900000000000000,,,,,,,,,,
,2020-06-20,,Non-Pithead,117,127156.000000000000,1277.8400000000000000,,,,,,,,,,
,2020-06-19,,Pithead,17,34300.000000000000,450.2500000000000000,,,,,,,,,,
,2020-06-19,,Non-Pithead,117,127156.000000000000,1281.0300000000000000,,,,,,,,,,
,2020-06-18,,Pithead,17,34300.000000000000,452.4900000000000000,,,,,,,,,,
,2020-06-18,,Non-Pithead,117,127156.000000000000,1281.9900000000000000,,,,,,,,,,
,2020-06-17,,Pithead,17,34300.000000000000,456.2900000000000000,,,,,,,,,,
,2020-06-17,,Non-Pithead,117,127156.000000000000,1282.9400000000000000,,,,,,,,,,
,2020-06-16,,Pithead,17,34300.000000000000,459.9700000000000000,,,,,,,,,,
,2020-06-16,,Non-Pithead,117,127156.000000000000,1283.6300000000000000,,,,,,,,,,
,2020-06-15,,Pithead,17,34300.000000000000,458.6800000000000000,,,,,,,,,,
,2020-06-15,,Non-Pithead,117,127156.000000000000,1279.9200000000000000,,,,,,,,,,
,2020-06-14,,Pithead,17,34300.000000000000,453.4300000000000000,,,,,,,,,,
,2020-06-14,,Non-Pithead,117,127156.000000000000,1274.6000000000000000,,,,,,,,,,
,2020-06-13,,Pithead,17,34300.000000000000,445.2400000000000000,,,,,,,,,,
,2020-06-13,,Non-Pithead,117,127156.000000000000,1271.2600000000000000,,,,,,,,,,
,2020-06-12,,Pithead,17,34300.000000000000,436.0500000000000000,,,,,,,,,,
,2020-06-12,,Non-Pithead,117,127156.000000000000,1265.7400000000000000,,,,,,,,,,
,2020-06-11,,Pithead,17,34300.000000000000,429.7500000000000000,,,,,,,,,,
,2020-06-11,,Non-Pithead,117,127156.000000000000,1257.2200000000000000,,,,,,,,,,
,2020-06-10,,Pithead,17,34300.000000000000,424.2700000000000000,,,,,,,,,,
,2020-06-10,,Non-Pithead,117,127156.000000000000,1253.4600000000000000,,,,,,,,,,
,2020-06-09,,Pithead,17,34300.000000000000,421.8500000000000000,,,,,,,,,,
,2020-06-09,,Non-Pithead,117,127156.000000000000,1252.6100000000000000,,,,,,,,,,
,2020-06-08,,Pithead,17,34300.000000000000,420.4300000000000000,,,,,,,,,,
,2020-06-08,,Non-Pithead,117,127156.000000000000,1253.5000000000000000,,,,,,,,,,
,2020-06-07,,Pithead,17,34300.000000000000,421.5500000000000000,,,,,,,,,,
,2020-06-07,,Non-Pithead,117,127156.000000000000,1271.9100000000000000,,,,,,,,,,
,2020-06-06,,Pithead,17,34300.000000000000,426.8900000000000000,,,,,,,,,,
,2020-06-06,,Non-Pithead,117,127156.000000000000,1259.9600000000000000,,,,,,,,,,
,2020-06-05,,Pithead,17,34300.000000000000,432.3400000000000000,,,,,,,,,,
,2020-06-05,,Non-Pithead,117,127156.000000000000,1265.3200000000000000,,,,,,,,,,
,2020-06-04,,Pithead,17,34300.000000000000,432.6000000000000000,,,,,,,,,,
,2020-06-04,,Non-Pithead,117,127156.000000000000,1264.6200000000000000,,,,,,,,,,
,2020-06-03,,Pithead,17,34300.000000000000,436.8600000000000000,,,,,,,,,,
,2020-06-03,,Non-Pithead,117,127156.000000000000,1267.4600000000000000,,,,,,,,,,
,2020-06-02,,Pithead,17,34300.000000000000,441.8900000000000000,,,,,,,,,,
,2020-06-02,,Non-Pithead,117,127156.000000000000,1271.4800000000000000,,,,,,,,,,
,2020-06-01,,Pithead,17,34300.000000000000,446.3900000000000000,,,,,,,,,,
,2020-06-01,,Non-Pithead,117,127156.000000000000,1279.2100000000000000,,,,,,,,,,
,2020-05-31,,Pithead,17,34300.000000000000,453.8300000000000000,,,,,,,,,,
,2020-05-31,,Non-Pithead,117,127156.000000000000,1284.3500000000000000,,,,,,,,,,
,2020-05-30,,Pithead,17,34300.000000000000,456.8300000000000000,,,,,,,,,,
,2020-05-30,,Non-Pithead,117,127156.000000000000,1286.4200000000000000,,,,,,,,,,
,2020-05-29,,Pithead,17,34300.000000000000,457.3300000000000000,,,,,,,,,,
,2020-05-29,,Non-Pithead,117,127156.000000000000,1287.2000000000000000,,,,,,,,,,
,2020-05-28,,Pithead,17,34300.000000000000,461.3000000000000000,,,,,,,,,,
,2020-05-28,,Non-Pithead,117,127156.000000000000,1288.6900000000000000,,,,,,,,,,
,2020-05-27,,Pithead,17,34300.000000000000,461.4500000000000000,,,,,,,,,,
,2020-05-27,,Non-Pithead,117,127156.000000000000,1287.7200000000000000,,,,,,,,,,
,2020-05-26,,Pithead,17,34300.000000000000,461.5400000000000000,,,,,,,,,,
,2020-05-26,,Non-Pithead,117,127156.000000000000,1282.4500000000000000,,,,,,,,,,
,2020-05-25,,Pithead,17,34300.000000000000,467.3500000000000000,,,,,,,,,,
,2020-05-25,,Non-Pithead,117,127156.000000000000,1276.3200000000000000,,,,,,,,,,
,2020-05-24,,Pithead,17,34300.000000000000,467.6900000000000000,,,,,,,,,,
,2020-05-24,,Non-Pithead,117,127156.000000000000,1273.2400000000000000,,,,,,,,,,
,2020-05-23,,Pithead,17,34300.000000000000,468.9000000000000000,,,,,,,,,,
,2020-05-23,,Non-Pithead,117,127156.000000000000,1273.1300000000000000,,,,,,,,,,
,2020-05-22,,Pithead,17,34300.000000000000,471.4200000000000000,,,,,,,,,,
,2020-05-22,,Non-Pithead,117,127156.000000000000,1276.9300000000000000,,,,,,,,,,
,2020-05-21,,Pithead,17,34300.000000000000,472.2700000000000000,,,,,,,,,,
,2020-05-21,,Non-Pithead,117,127156.000000000000,1284.1100000000000000,,,,,,,,,,
,2020-05-20,,Pithead,17,34300.000000000000,472.5900000000000000,,,,,,,,,,
,2020-05-20,,Non-Pithead,117,127156.000000000000,1289.1700000000000000,,,,,,,,,,
,2020-05-19,,Pithead,17,34300.000000000000,472.1000000000000000,,,,,,,,,,
,2020-05-19,,Non-Pithead,117,127156.000000000000,1290.2400000000000000,,,,,,,,,,
,2020-05-18,,Pithead,17,34300.000000000000,459.2800000000000000,,,,,,,,,,
,2020-05-18,,Non-Pithead,117,127156.000000000000,1282.6100000000000000,,,,,,,,,,
,2020-05-17,,Pithead,17,34300.000000000000,453.6000000000000000,,,,,,,,,,
,2020-05-17,,Non-Pithead,117,127156.000000000000,1275.1900000000000000,,,,,,,,,,
,2020-05-16,,Pithead,17,34300.000000000000,454.7900000000000000,,,,,,,,,,
,2020-05-16,,Non-Pithead,117,127156.000000000000,1268.8200000000000000,,,,,,,,,,
,2020-05-15,,Pithead,17,34300.000000000000,456.2300000000000000,,,,,,,,,,
,2020-05-15,,Non-Pithead,117,127156.000000000000,1263.4000000000000000,,,,,,,,,,
,2020-05-14,,Pithead,17,34300.000000000000,454.2900000000000000,,,,,,,,,,
,2020-05-14,,Non-Pithead,117,127156.000000000000,1255.7700000000000000,,,,,,,,,,
,2020-05-13,,Pithead,17,34300.000000000000,451.5400000000000000,,,,,,,,,,
,2020-05-13,,Non-Pithead,117,127156.000000000000,1245.0300000000000000,,,,,,,,,,
,2020-05-12,,Pithead,17,34300.000000000000,449.3000000000000000,,,,,,,,,,
,2020-05-12,,Non-Pithead,117,127156.000000000000,1234.1600000000000000,,,,,,,,,,
,2020-05-11,,Pithead,17,34300.000000000000,453.3600000000000000,,,,,,,,,,
,2020-05-11,,Non-Pithead,117,127156.000000000000,1227.9200000000000000,,,,,,,,,,
,2020-05-10,,Pithead,17,34300.000000000000,456.3300000000000000,,,,,,,,,,
,2020-05-10,,Non-Pithead,117,127156.000000000000,1221.8300000000000000,,,,,,,,,,
,2020-05-09,,Pithead,17,34300.000000000000,452.1000000000000000,,,,,,,,,,
,2020-05-09,,Non-Pithead,117,127156.000000000000,1214.7900000000000000,,,,,,,,,,
,2020-05-08,,Pithead,17,34300.000000000000,445.9900000000000000,,,,,,,,,,
,2020-05-08,,Non-Pithead,117,127156.000000000000,1214.9500000000000000,,,,,,,,,,
,2020-05-07,,Pithead,17,34300.000000000000,449.0500000000000000,,,,,,,,,,
,2020-05-07,,Non-Pithead,117,127156.000000000000,1215.9800000000000000,,,,,,,,,,
,2020-05-06,,Pithead,17,34300.000000000000,447.6200000000000000,,,,,,,,,,
,2020-05-06,,Non-Pithead,117,127156.000000000000,1218.6200000000000000,,,,,,,,,,
,2020-05-05,,Pithead,17,34300.000000000000,443.9900000000000000,,,,,,,,,,
,2020-05-05,,Non-Pithead,117,127156.000000000000,1217.7400000000000000,,,,,,,,,,
,2020-05-04,,Pithead,17,34300.000000000000,439.6900000000000000,,,,,,,,,,
,2020-05-04,,Non-Pithead,117,127156.000000000000,1214.0900000000000000,,,,,,,,,,
,2020-05-03,,Pithead,17,34300.000000000000,433.8000000000000000,,,,,,,,,,
,2020-05-03,,Non-Pithead,117,127156.000000000000,1211.0000000000000000,,,,,,,,,,
,2020-05-02,,Pithead,17,34300.000000000000,432.5700000000000000,,,,,,,,,,
,2020-05-02,,Non-Pithead,117,127156.000000000000,1209.8900000000000000,,,,,,,,,,
,2020-05-01,,Pithead,17,34300.000000000000,431.9500000000000000,,,,,,,,,,
,2020-05-01,,Non-Pithead,117,127156.000000000000,1210.2600000000000000,,,,,,,,,,
,2020-04-30,,Pithead,17,34300.000000000000,426.1300000000000000,,,,,,,,,,
,2020-04-30,,Non-Pithead,117,127156.000000000000,1211.5200000000000000,,,,,,,,,,
,2020-04-29,,Pithead,17,34300.000000000000,419.3200000000000000,,,,,,,,,,
,2020-04-29,,Non-Pithead,117,127156.000000000000,1211.8000000000000000,,,,,,,,,,
,2020-04-28,,Pithead,17,34300.000000000000,419.5400000000000000,,,,,,,,,,
,2020-04-28,,Non-Pithead,117,127156.000000000000,1212.4800000000000000,,,,,,,,,,
,2020-04-27,,Pithead,17,34300.000000000000,421.8900000000000000,,,,,,,,,,
,2020-04-27,,Non-Pithead,117,127156.000000000000,1215.2400000000000000,,,,,,,,,,
,2020-04-26,,Pithead,17,34300.000000000000,424.3700000000000000,,,,,,,,,,
,2020-04-26,,Non-Pithead,117,127156.000000000000,1216.5600000000000000,,,,,,,,,,
,2020-04-25,,Pithead,17,34300.000000000000,431.5700000000000000,,,,,,,,,,
,2020-04-25,,Non-Pithead,117,127156.000000000000,1219.4800000000000000,,,,,,,,,,
,2020-04-24,,Pithead,17,34300.000000000000,433.0100000000000000,,,,,,,,,,
,2020-04-24,,Non-Pithead,117,127156.000000000000,1222.5100000000000000,,,,,,,,,,
,2020-04-23,,Pithead,17,34300.000000000000,436.6700000000000000,,,,,,,,,,
,2020-04-23,,Non-Pithead,116,126446.000000000000,1217.0900000000000000,,,,,,,,,,
,2020-04-22,,Pithead,17,34300.000000000000,441.3700000000000000,,,,,,,,,,
,2020-04-22,,Non-Pithead,116,126446.000000000000,1219.4900000000000000,,,,,,,,,,
,2020-04-21,,Pithead,17,34300.000000000000,446.5400000000000000,,,,,,,,,,
,2020-04-21,,Non-Pithead,116,126446.000000000000,1223.4600000000000000,,,,,,,,,,
,2020-04-20,,Pithead,17,34300.000000000000,453.0600000000000000,,,,,,,,,,
,2020-04-20,,Non-Pithead,116,126446.000000000000,1226.2100000000000000,,,,,,,,,,
,2020-04-19,,Pithead,17,34300.000000000000,459.3700000000000000,,,,,,,,,,
,2020-04-19,,Non-Pithead,116,126446.000000000000,1228.7000000000000000,,,,,,,,,,
,2020-04-18,,Pithead,17,34300.000000000000,463.1200000000000000,,,,,,,,,,
,2020-04-18,,Non-Pithead,116,126446.000000000000,1229.4300000000000000,,,,,,,,,,
,2020-04-17,,Pithead,17,34300.000000000000,462.5100000000000000,,,,,,,,,,
,2020-04-17,,Non-Pithead,116,126446.000000000000,1228.1700000000000000,,,,,,,,,,
,2020-04-16,,Pithead,17,34300.000000000000,461.6800000000000000,,,,,,,,,,
,2020-04-16,,Non-Pithead,116,126446.000000000000,1225.4800000000000000,,,,,,,,,,
,2020-04-15,,Pithead,17,34300.000000000000,460.0000000000000000,,,,,,,,,,
,2020-04-15,,Non-Pithead,116,126446.000000000000,1222.5200000000000000,,,,,,,,,,
,2020-04-14,,Pithead,17,34300.000000000000,457.6600000000000000,,,,,,,,,,
,2020-04-14,,Non-Pithead,116,126446.000000000000,1219.6800000000000000,,,,,,,,,,
,2020-04-13,,Pithead,17,34300.000000000000,455.5900000000000000,,,,,,,,,,
,2020-04-13,,Non-Pithead,116,126446.000000000000,1217.4000000000000000,,,,,,,,,,
,2020-04-12,,Pithead,17,34300.000000000000,450.9300000000000000,,,,,,,,,,
,2020-04-12,,Non-Pithead,116,126446.000000000000,1215.4300000000000000,,,,,,,,,,
,2020-04-11,,Pithead,17,34300.000000000000,449.1700000000000000,,,,,,,,,,
,2020-04-11,,Non-Pithead,116,126446.000000000000,1213.7700000000000000,,,,,,,,,,
,2020-04-10,,Pithead,17,34300.000000000000,449.5000000000000000,,,,,,,,,,
,2020-04-10,,Non-Pithead,116,126446.000000000000,1214.5200000000000000,,,,,,,,,,
,2020-04-09,,Pithead,17,34300.000000000000,464.2100000000000000,,,,,,,,,,
,2020-04-09,,Non-Pithead,116,126446.000000000000,1214.4000000000000000,,,,,,,,,,
,2020-04-08,,Pithead,17,34300.000000000000,465.6400000000000000,,,,,,,,,,
,2020-04-08,,Non-Pithead,116,126446.000000000000,1216.9400000000000000,,,,,,,,,,
,2020-04-07,,Pithead,17,34300.000000000000,465.0400000000000000,,,,,,,,,,
,2020-04-07,,Non-Pithead,116,126656.000000000000,1218.9400000000000000,,,,,,,,,,
,2020-04-06,,Pithead,17,34300.000000000000,447.7200000000000000,,,,,,,,,,
,2020-04-06,,Non-Pithead,116,126656.000000000000,1218.6500000000000000,,,,,,,,,,
,2020-04-05,,Pithead,17,34300.000000000000,445.7500000000000000,,,,,,,,,,
,2020-04-05,,Non-Pithead,116,126656.000000000000,1217.1500000000000000,,,,,,,,,,
,2020-04-04,,Pithead,17,34300.000000000000,441.7700000000000000,,,,,,,,,,
,2020-04-04,,Non-Pithead,116,126656.000000000000,1210.9800000000000000,,,,,,,,,,
,2020-04-03,,Pithead,17,34300.000000000000,435.4600000000000000,,,,,,,,,,
,2020-04-03,,Non-Pithead,116,126656.000000000000,1205.4400000000000000,,,,,,,,,,
,2020-04-02,,Pithead,17,34300.000000000000,425.1700000000000000,,,,,,,,,,
,2020-04-02,,Non-Pithead,116,126656.000000000000,1201.1600000000000000,,,,,,,,,,
,2020-04-01,,Pithead,17,34300.000000000000,411.8500000000000000,,,,,,,,,,
,2020-04-01,,Non-Pithead,116,126656.000000000000,1171.6800000000000000,,,,,,,,,,
,2020-03-31,,Pithead,17,34300.000000000000,411.8500000000000000,,,,,,,,,,
,2020-03-31,,Non-Pithead,117,126896.000000000000,1174.3900000000000000,,,,,,,,,,
,2020-03-30,,Pithead,17,34300.000000000000,414.3000000000000000,,,,,,,,,,
,2020-03-30,,Non-Pithead,117,126896.000000000000,1181.7400000000000000,,,,,,,,,,
,2020-03-29,,Pithead,17,34300.000000000000,410.1600000000000000,,,,,,,,,,
,2020-03-29,,Non-Pithead,117,127016.000000000000,1190.6500000000000000,,,,,,,,,,
,2020-03-28,,Pithead,17,34300.000000000000,413.5000000000000000,,,,,,,,,,
,2020-03-28,,Non-Pithead,117,127016.000000000000,1206.9600000000000000,,,,,,,,,,
,2020-03-27,,Pithead,17,34300.000000000000,420.6000000000000000,,,,,,,,,,
